,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1382,RT,ChillPolitics,1060,4176,16,50333,,,,RevJJackson,163491,12049,1520,50019,,,
1383,RT,Ksholl628,92,403,14,90144,,,,RevJJackson,163491,12049,1520,50019,,,
1384,RT,KimberleyABlai2,18,509,0,4492,,,,VanJones68,845714,10276,8275,37301,,,
1385,RT,DJTrumpMAGA2020,1261,2251,0,6426,,,,RevJJackson,163491,12049,1520,50019,,,
1386,RT,Oguoko,808,1401,8,8765,,,,RevJJackson,163491,12049,1520,50019,,,
1387,RT,trisha78874415,8433,8615,17,185355,,,,AGWillliamBarr,45369,8647,122,5343,,,
1388,RT,iBobbyme,124,305,0,4157,,,,BernForBernie20,9127,6792,32,9874,,,
1389,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1390,RT,torriJimenez,247,447,2,4532,,,,RevJJackson,163491,12049,1520,50019,,,
1391,RT,xosemexuto,3544,2014,79,23850,,,,RevJJackson,163491,12049,1520,50019,,,
1392,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1393,RT,LeeBuback,16767,17226,9,28300,,,,AGWillliamBarr,45369,8647,122,5343,,,
1394,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1395,RT,Shawn_ThePrince,714,1071,12,65425,,,,RevJJackson,163491,12049,1520,50019,,,
1396,RT,chuckheffernan,261,1462,2,50832,,,,RevJJackson,163491,12049,1520,50019,,,
1397,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1398,RT,unfetteredmind1,435,1307,7,17300,,,,RevJJackson,163491,12049,1520,50019,,,
1399,RT,preachingterp,164,695,17,58064,,,,RevJJackson,163491,12049,1520,50019,,,
1400,RT,superchemist13,26,70,2,2304,,,,RevJJackson,163491,12049,1520,50019,,,
1401,RT,Long_Archer,1316,3130,1,81649,,,,ChuckRocha,21361,1925,247,10053,,,
1402,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1403,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1404,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1405,RT,beholdcosmicwav,4366,4979,90,100316,,,,RevJJackson,163491,12049,1520,50019,,,
1406,RT,blitzntj1976,13802,13807,6,66646,,,,AGWillliamBarr,45369,8647,122,5343,,,
1407,Tweet,EveryNigerian,7862,442,38,27897,,,,EveryNigerian,45369,8647,122,5343,,,
